주상병명	진료년도	연령	진료인원(명)
수면장애	2022	60대	843
수면장애	2022	70대	543
수면장애	2022	80대 이상	453
수면장애	2022	20대	124
수면장애	2022	30대	286
수면장애	2022	40대	479
수면장애	2022	50대	470
수면장애	2022	60대	553
수면장애	2022	70대	388
수면장애	2022	80대 이상	261
수면장애	2022	20대	59
수면장애	2022	30대	84
수면장애	2022	40대	147
수면장애	2022	50대	247
수면장애	2022	60대	405
수면장애	2022	70대	358
수면장애	2022	80대 이상	331
수면장애	2022	20대	29
수면장애	2022	30대	62
수면장애	2022	40대	109
수면장애	2022	50대	124
수면장애	2022	60대	131
수면장애	2022	70대	64
수면장애	2022	80대 이상	50
수면장애	2022	20대	89
수면장애	2022	30대	193
수면장애	2022	40대	376
수면장애	2022	50대	418
수면장애	2022	60대	526
수면장애	2022	70대	375
수면장애	2022	80대 이상	309
수면장애	2022	20대	16
수면장애	2022	30대	22
수면장애	2022	40대	77
수면장애	2022	50대	143
수면장애	2022	60대	254
수면장애	2022	70대	246
수면장애	2022	80대 이상	238
수면장애	2022	20대	36
수면장애	2022	30대	47
수면장애	2022	40대	54
수면장애	2022	50대	131
수면장애	2022	60대	226
수면장애	2022	70대	248
수면장애	2022	80대 이상	264
수면장애	2022	20대	17
수면장애	2022	30대	21
수면장애	2022	40대	49
수면장애	2022	50대	118
수면장애	2022	60대	177
수면장애	2022	70대	149
수면장애	2022	80대 이상	119
수면장애	2022	20대	17
수면장애	2022	30대	20
수면장애	2022	40대	32
수면장애	2022	50대	72
수면장애	2022	60대	117
수면장애	2022	70대	87
수면장애	2022	80대 이상	121
수면장애	2022	20대	43
수면장애	2022	30대	90
수면장애	2022	40대	198
수면장애	2022	50대	281
수면장애	2022	60대	399
수면장애	2022	70대	319
수면장애	2022	80대 이상	302
수면장애	2022	20대	33
수면장애	2022	30대	56
수면장애	2022	40대	101
수면장애	2022	50대	198
수면장애	2022	60대	259
수면장애	2022	70대	212
수면장애	2022	80대 이상	272
수면장애	2022	20대	27
수면장애	2022	30대	66
수면장애	2022	40대	146
수면장애	2022	50대	220
수면장애	2022	60대	319
수면장애	2022	70대	278
수면장애	2022	80대 이상	184
수면장애	2022	50대	0
수면장애	2022	70대	0
수면장애	2022	20대	311
수면장애	2022	30대	427
수면장애	2022	40대	716
수면장애	2022	50대	939
수면장애	2022	60대	991
수면장애	2022	70대	729
수면장애	2022	80대 이상	435
수면장애	2022	20대	250
수면장애	2022	30대	410
수면장애	2022	40대	661
수면장애	2022	50대	687
수면장애	2022	60대	709
수면장애	2022	70대	522
수면장애	2022	80대 이상	331
수면장애	2022	20대	158
수면장애	2022	30대	250
수면장애	2022	40대	502
수면장애	2022	50대	634
수면장애	2022	60대	732
수면장애	2022	70대	604
수면장애	2022	80대 이상	392
수면장애	2022	20대	179
수면장애	2022	30대	280
수면장애	2022	40대	468
수면장애	2022	50대	695
수면장애	2022	60대	899
수면장애	2022	70대	676
수면장애	2022	80대 이상	493
수면장애	2022	20대	51
수면장애	2022	30대	83
수면장애	2022	40대	141
수면장애	2022	50대	218
수면장애	2022	60대	316
수면장애	2022	70대	211
수면장애	2022	80대 이상	213
수면장애	2022	20대	23
수면장애	2022	30대	43
수면장애	2022	40대	116
수면장애	2022	50대	189
수면장애	2022	60대	275
수면장애	2022	70대	217
수면장애	2022	80대 이상	212
수면장애	2022	20대	39
수면장애	2022	30대	59
수면장애	2022	40대	118
수면장애	2022	50대	192
수면장애	2022	60대	316
수면장애	2022	70대	295
수면장애	2022	80대 이상	229
수면장애	2022	20대	45
수면장애	2022	30대	79
수면장애	2022	40대	181
수면장애	2022	50대	242
수면장애	2022	60대	328
수면장애	2022	70대	235
수면장애	2022	80대 이상	190
수면장애	2022	20대	8
수면장애	2022	30대	12
수면장애	2022	40대	19
수면장애	2022	50대	56
수면장애	2022	60대	87
수면장애	2022	70대	78
수면장애	2022	80대 이상	83
수면장애	2022	20대	7
수면장애	2022	30대	17
수면장애	2022	40대	38
수면장애	2022	50대	53
수면장애	2022	60대	134
수면장애	2022	70대	93
수면장애	2022	80대 이상	145
수면장애	2022	20대	15
수면장애	2022	30대	17
수면장애	2022	40대	46
수면장애	2022	50대	71
수면장애	2022	60대	113
수면장애	2022	70대	97
수면장애	2022	80대 이상	98
수면장애	2022	20대	8
수면장애	2022	30대	19
수면장애	2022	40대	44
수면장애	2022	50대	65
수면장애	2022	60대	116
수면장애	2022	70대	91
수면장애	2022	80대 이상	94
수면장애	2022	20대	9
수면장애	2022	30대	13
수면장애	2022	40대	31
수면장애	2022	50대	45
수면장애	2022	60대	79
수면장애	2022	70대	66
수면장애	2022	80대 이상	79
수면장애	2022	20대	15
수면장애	2022	30대	37
수면장애	2022	40대	62
수면장애	2022	50대	116
수면장애	2022	60대	190
수면장애	2022	70대	172
수면장애	2022	80대 이상	159
수면장애	2022	20대	24
수면장애	2022	30대	37
수면장애	2022	40대	84
수면장애	2022	50대	112
수면장애	2022	60대	174
수면장애	2022	70대	139
수면장애	2022	80대 이상	137
수면장애	2022	20대	125
수면장애	2022	30대	232
수면장애	2022	40대	406
수면장애	2022	50대	490
수면장애	2022	60대	538
수면장애	2022	70대	391
수면장애	2022	80대 이상	242
수면장애	2022	20대	142
수면장애	2022	30대	277
수면장애	2022	40대	445
수면장애	2022	50대	460
수면장애	2022	60대	546
수면장애	2022	70대	433
수면장애	2022	80대 이상	252
수면장애	2022	20대	175
수면장애	2022	30대	348
수면장애	2022	40대	475
수면장애	2022	50대	655
수면장애	2022	60대	646
수면장애	2022	70대	419
수면장애	2022	80대 이상	301
수면장애	2022	20대	66
수면장애	2022	30대	126
수면장애	2022	40대	224
수면장애	2022	50대	288
수면장애	2022	60대	369
수면장애	2022	70대	313
수면장애	2022	80대 이상	241
수면장애	2022	20대	75
수면장애	2022	30대	189
수면장애	2022	40대	267
수면장애	2022	50대	421
수면장애	2022	60대	384
수면장애	2022	70대	232
수면장애	2022	80대 이상	153
수면장애	2022	20대	22
수면장애	2022	30대	34
수면장애	2022	40대	70
수면장애	2022	50대	121
수면장애	2022	60대	187
수면장애	2022	70대	182
수면장애	2022	80대 이상	178
수면장애	2022	20대	5
수면장애	2022	30대	18
수면장애	2022	40대	22
수면장애	2022	50대	38
수면장애	2022	60대	65
수면장애	2022	70대	62
수면장애	2022	80대 이상	75
수면장애	2022	20대	5
수면장애	2022	30대	16
수면장애	2022	40대	32
수면장애	2022	50대	51
수면장애	2022	60대	74
수면장애	2022	70대	81
수면장애	2022	80대 이상	70
수면장애	2022	20대	18
수면장애	2022	30대	35
수면장애	2022	40대	66
수면장애	2022	50대	114
수면장애	2022	60대	166
수면장애	2022	70대	201
수면장애	2022	80대 이상	178
수면장애	2022	20대	16
수면장애	2022	30대	26
수면장애	2022	40대	50
수면장애	2022	50대	77
수면장애	2022	60대	122
수면장애	2022	70대	128
수면장애	2022	80대 이상	100
수면장애	2022	20대	37
수면장애	2022	30대	41
수면장애	2022	40대	85
수면장애	2022	50대	160
수면장애	2022	60대	197
수면장애	2022	70대	220
수면장애	2022	80대 이상	153
수면장애	2022	20대	10
수면장애	2022	30대	25
수면장애	2022	40대	46
수면장애	2022	50대	79
수면장애	2022	60대	101
수면장애	2022	70대	139
수면장애	2022	80대 이상	154
수면장애	2022	20대	10
수면장애	2022	30대	17
수면장애	2022	40대	33
수면장애	2022	50대	55
수면장애	2022	60대	115
수면장애	2022	70대	102
수면장애	2022	80대 이상	87
수면장애	2022	20대	17
수면장애	2022	30대	49
수면장애	2022	40대	108
수면장애	2022	50대	181
수면장애	2022	60대	223
수면장애	2022	70대	223
수면장애	2022	80대 이상	217
수면장애	2022	20대	38
수면장애	2022	30대	55
수면장애	2022	40대	116
수면장애	2022	50대	203
수면장애	2022	60대	239
수면장애	2022	70대	153
수면장애	2022	80대 이상	113
수면장애	2022	20대	48
수면장애	2022	30대	110
수면장애	2022	40대	210
수면장애	2022	50대	206
수면장애	2022	60대	238
수면장애	2022	70대	179
수면장애	2022	80대 이상	164
수면장애	2022	20대	17
수면장애	2022	30대	14
수면장애	2022	40대	52
수면장애	2022	50대	61
수면장애	2022	60대	110
수면장애	2022	70대	90
수면장애	2022	80대 이상	93
수면장애	2022	20대	37
수면장애	2022	30대	49
수면장애	2022	40대	75
수면장애	2022	50대	142
수면장애	2022	60대	177
수면장애	2022	70대	171
수면장애	2022	80대 이상	123
수면장애	2022	20대	27
수면장애	2022	30대	40
수면장애	2022	40대	69
수면장애	2022	50대	98
수면장애	2022	60대	159
수면장애	2022	70대	130
수면장애	2022	80대 이상	143
수면장애	2022	20대	20
수면장애	2022	30대	41
수면장애	2022	40대	116
수면장애	2022	50대	142
수면장애	2022	60대	155
수면장애	2022	70대	176
수면장애	2022	80대 이상	157
수면장애	2022	20대	10
수면장애	2022	30대	21
수면장애	2022	40대	35
수면장애	2022	50대	70
수면장애	2022	60대	107
수면장애	2022	70대	93
수면장애	2022	80대 이상	98
수면장애	2022	20대	7
수면장애	2022	30대	19
수면장애	2022	40대	40
수면장애	2022	50대	85
수면장애	2022	60대	116
수면장애	2022	70대	114
수면장애	2022	80대 이상	89
수면장애	2022	20대	131
수면장애	2022	30대	234
수면장애	2022	40대	418
수면장애	2022	50대	598
수면장애	2022	60대	739
수면장애	2022	70대	437
수면장애	2022	80대 이상	240
수면장애	2022	20대	128
수면장애	2022	30대	269
수면장애	2022	40대	467
수면장애	2022	50대	726
수면장애	2022	60대	913
수면장애	2022	70대	621
수면장애	2022	80대 이상	367
수면장애	2022	20대	109
수면장애	2022	30대	228
수면장애	2022	40대	523
수면장애	2022	50대	778
수면장애	2022	60대	995
수면장애	2022	70대	710
수면장애	2022	80대 이상	523
수면장애	2022	20대	59
수면장애	2022	30대	116
수면장애	2022	40대	217
수면장애	2022	50대	272
수면장애	2022	60대	329
수면장애	2022	70대	305
수면장애	2022	80대 이상	234
수면장애	2022	20대	80
수면장애	2022	30대	133
수면장애	2022	40대	288
수면장애	2022	50대	316
수면장애	2022	60대	453
수면장애	2022	70대	371
수면장애	2022	80대 이상	291
수면장애	2022	20대	225
수면장애	2022	30대	535
수면장애	2022	40대	833
수면장애	2022	50대	986
수면장애	2022	60대	854
수면장애	2022	70대	489
수면장애	2022	80대 이상	349
수면장애	2022	20대	40
수면장애	2022	30대	74
수면장애	2022	40대	145
수면장애	2022	50대	204
수면장애	2022	60대	305
수면장애	2022	70대	258
수면장애	2022	80대 이상	218
수면장애	2022	20대	48
수면장애	2022	30대	117
수면장애	2022	40대	192
수면장애	2022	50대	324
수면장애	2022	60대	465
수면장애	2022	70대	489
수면장애	2022	80대 이상	337
수면장애	2022	20대	55
수면장애	2022	30대	72
수면장애	2022	40대	139
수면장애	2022	50대	222
수면장애	2022	60대	364
수면장애	2022	70대	340
수면장애	2022	80대 이상	275
수면장애	2022	20대	48
수면장애	2022	30대	67
수면장애	2022	40대	136
수면장애	2022	50대	171
수면장애	2022	60대	305
수면장애	2022	70대	273
수면장애	2022	80대 이상	224
수면장애	2022	20대	224
수면장애	2022	30대	382
수면장애	2022	40대	633
수면장애	2022	50대	836
수면장애	2022	60대	1025
수면장애	2022	70대	819
수면장애	2022	80대 이상	522
수면장애	2022	20대	7
수면장애	2022	30대	14
수면장애	2022	40대	27
수면장애	2022	50대	51
수면장애	2022	60대	136
수면장애	2022	70대	92
수면장애	2022	80대 이상	90
수면장애	2022	20대	22
수면장애	2022	30대	40
수면장애	2022	40대	88
수면장애	2022	50대	158
수면장애	2022	60대	295
수면장애	2022	70대	304
수면장애	2022	80대 이상	271
수면장애	2022	20대	0
수면장애	2022	30대	16
수면장애	2022	40대	31
수면장애	2022	50대	74
수면장애	2022	60대	123
수면장애	2022	70대	107
수면장애	2022	80대 이상	101
수면장애	2022	20대	0
수면장애	2022	30대	13
수면장애	2022	40대	21
수면장애	2022	50대	39
수면장애	2022	60대	62
수면장애	2022	70대	53
수면장애	2022	80대 이상	43
수면장애	2022	20대	17
수면장애	2022	30대	29
수면장애	2022	40대	72
수면장애	2022	50대	128
수면장애	2022	60대	176
수면장애	2022	70대	169
수면장애	2022	80대 이상	156
수면장애	2022	20대	19
수면장애	2022	30대	34
수면장애	2022	40대	61
수면장애	2022	50대	125
수면장애	2022	60대	246
수면장애	2022	70대	282
수면장애	2022	80대 이상	292
수면장애	2022	20대	5
수면장애	2022	30대	19
수면장애	2022	40대	40
수면장애	2022	50대	69
수면장애	2022	60대	124
수면장애	2022	70대	90
수면장애	2022	80대 이상	64
수면장애	2022	20대	15
수면장애	2022	30대	49
수면장애	2022	40대	83
수면장애	2022	50대	151
수면장애	2022	60대	265
수면장애	2022	70대	199
수면장애	2022	80대 이상	211
수면장애	2022	20대	53
수면장애	2022	30대	132
수면장애	2022	40대	219
수면장애	2022	50대	289
수면장애	2022	60대	310
수면장애	2022	70대	211
수면장애	2022	80대 이상	162
수면장애	2022	20대	22
수면장애	2022	30대	73
수면장애	2022	40대	108
수면장애	2022	50대	119
수면장애	2022	60대	227
수면장애	2022	70대	173
수면장애	2022	80대 이상	195
수면장애	2022	20대	7
수면장애	2022	30대	14
수면장애	2022	40대	28
수면장애	2022	50대	67
수면장애	2022	60대	127
수면장애	2022	70대	109
수면장애	2022	80대 이상	105
수면장애	2022	20대	21
수면장애	2022	30대	37
수면장애	2022	40대	61
수면장애	2022	50대	90
수면장애	2022	60대	130
수면장애	2022	70대	76
수면장애	2022	80대 이상	66
수면장애	2022	20대	6
수면장애	2022	30대	9
수면장애	2022	40대	16
수면장애	2022	50대	28
수면장애	2022	60대	35
수면장애	2022	70대	25
수면장애	2022	80대 이상	11
수면장애	2022	20대	161
수면장애	2022	30대	252
수면장애	2022	40대	413
수면장애	2022	50대	625
수면장애	2022	60대	709
수면장애	2022	70대	446
수면장애	2022	80대 이상	250
수면장애	2022	20대	182
수면장애	2022	30대	349
수면장애	2022	40대	457
수면장애	2022	50대	769
수면장애	2022	60대	688
수면장애	2022	70대	300
수면장애	2022	80대 이상	156
수면장애	2022	20대	90
수면장애	2022	30대	191
수면장애	2022	40대	276
수면장애	2022	50대	411
수면장애	2022	60대	649
수면장애	2022	70대	495
수면장애	2022	80대 이상	275
수면장애	2022	20대	108
수면장애	2022	30대	189
